date,water_elevation,timestamp
2025-02-27 07:00:00,328.79,2025-02-27 02:00:00-05:00
2025-02-27 08:00:00,328.75,2025-02-27 03:00:00-05:00
2025-02-27 09:00:00,328.7,2025-02-27 04:00:00-05:00
2025-02-27 10:00:00,328.64,2025-02-27 05:00:00-05:00
2025-02-27 11:00:00,328.56,2025-02-27 06:00:00-05:00
2025-02-27 12:00:00,328.5,2025-02-27 07:00:00-05:00
2025-02-27 13:00:00,328.42,2025-02-27 08:00:00-05:00
2025-02-27 14:00:00,328.41,2025-02-27 09:00:00-05:00
2025-02-27 15:00:00,328.37,2025-02-27 10:00:00-05:00
2025-02-27 16:00:00,328.33,2025-02-27 11:00:00-05:00
2025-02-27 17:00:00,328.26,2025-02-27 12:00:00-05:00
2025-02-27 18:00:00,328.23,2025-02-27 13:00:00-05:00
2025-02-27 19:00:00,328.15,2025-02-27 14:00:00-05:00
2025-02-27 20:00:00,327.94,2025-02-27 15:00:00-05:00
2025-02-27 21:00:00,327.85,2025-02-27 16:00:00-05:00
2025-02-27 22:00:00,327.78,2025-02-27 17:00:00-05:00
2025-02-27 23:00:00,327.72,2025-02-27 18:00:00-05:00
2025-02-28 00:00:00,327.63,2025-02-27 19:00:00-05:00
2025-02-28 01:00:00,327.54,2025-02-27 20:00:00-05:00
2025-02-28 02:00:00,327.45,2025-02-27 21:00:00-05:00
2025-02-28 03:00:00,327.38,2025-02-27 22:00:00-05:00
2025-02-28 04:00:00,327.29,2025-02-27 23:00:00-05:00
2025-02-28 05:00:00,327.21,2025-02-28 00:00:00-05:00
2025-02-28 10:00:00,326.78,2025-02-28 05:00:00-05:00
2025-02-28 11:00:00,326.7,2025-02-28 06:00:00-05:00
2025-02-28 12:00:00,326.62,2025-02-28 07:00:00-05:00
2025-02-28 13:00:00,326.55,2025-02-28 08:00:00-05:00
2025-02-28 14:00:00,326.46,2025-02-28 09:00:00-05:00
2025-02-28 15:00:00,326.4,2025-02-28 10:00:00-05:00
2025-02-28 16:00:00,326.41,2025-02-28 11:00:00-05:00
2025-02-28 17:00:00,326.26,2025-02-28 12:00:00-05:00
2025-02-28 18:00:00,326.16,2025-02-28 13:00:00-05:00
2025-02-28 19:00:00,326.09,2025-02-28 14:00:00-05:00
2025-02-28 20:00:00,326.03,2025-02-28 15:00:00-05:00
2025-02-28 21:00:00,325.97,2025-02-28 16:00:00-05:00
2025-02-28 22:00:00,325.84,2025-02-28 17:00:00-05:00
2025-02-28 23:00:00,325.76,2025-02-28 18:00:00-05:00
2025-03-01 00:00:00,325.67,2025-02-28 19:00:00-05:00
2025-03-01 01:00:00,325.56,2025-02-28 20:00:00-05:00
2025-03-01 02:00:00,325.55,2025-02-28 21:00:00-05:00
2025-03-01 03:00:00,325.48,2025-02-28 22:00:00-05:00
2025-03-01 04:00:00,325.34,2025-02-28 23:00:00-05:00
2025-03-01 05:00:00,325.23,2025-03-01 00:00:00-05:00
2025-03-01 06:00:00,325.11,2025-03-01 01:00:00-05:00
2025-03-01 07:00:00,324.98,2025-03-01 02:00:00-05:00
2025-03-01 08:00:00,324.9,2025-03-01 03:00:00-05:00
2025-03-01 09:00:00,324.79,2025-03-01 04:00:00-05:00
2025-03-01 10:00:00,324.67,2025-03-01 05:00:00-05:00
2025-03-01 11:00:00,324.61,2025-03-01 06:00:00-05:00
2025-03-01 12:00:00,324.51,2025-03-01 07:00:00-05:00
2025-03-01 13:00:00,324.42,2025-03-01 08:00:00-05:00
2025-03-01 14:00:00,324.25,2025-03-01 09:00:00-05:00
2025-03-01 15:00:00,324.02,2025-03-01 10:00:00-05:00
2025-03-01 16:00:00,323.83,2025-03-01 11:00:00-05:00
2025-03-01 17:00:00,323.69,2025-03-01 12:00:00-05:00
2025-03-01 18:00:00,323.61,2025-03-01 13:00:00-05:00
2025-03-01 19:00:00,323.51,2025-03-01 14:00:00-05:00
2025-03-01 20:00:00,323.43,2025-03-01 15:00:00-05:00
2025-03-01 21:00:00,323.27,2025-03-01 16:00:00-05:00
2025-03-01 22:00:00,323.13,2025-03-01 17:00:00-05:00
2025-03-01 23:00:00,322.99,2025-03-01 18:00:00-05:00
2025-03-02 00:00:00,322.91,2025-03-01 19:00:00-05:00
2025-03-02 01:00:00,322.75,2025-03-01 20:00:00-05:00
2025-03-02 02:00:00,322.64,2025-03-01 21:00:00-05:00
2025-03-02 03:00:00,322.51,2025-03-01 22:00:00-05:00
2025-03-02 04:00:00,322.4,2025-03-01 23:00:00-05:00
2025-03-02 05:00:00,322.37,2025-03-02 00:00:00-05:00
2025-03-02 06:00:00,322.16,2025-03-02 01:00:00-05:00
2025-03-02 07:00:00,322.11,2025-03-02 02:00:00-05:00
2025-03-02 08:00:00,322.04,2025-03-02 03:00:00-05:00
2025-03-02 09:00:00,321.85,2025-03-02 04:00:00-05:00
2025-03-02 10:00:00,321.74,2025-03-02 05:00:00-05:00
2025-03-02 11:00:00,321.63,2025-03-02 06:00:00-05:00
2025-03-02 12:00:00,321.49,2025-03-02 07:00:00-05:00
2025-03-02 13:00:00,321.42,2025-03-02 08:00:00-05:00
2025-03-02 14:00:00,321.28,2025-03-02 09:00:00-05:00
2025-03-02 15:00:00,321.19,2025-03-02 10:00:00-05:00
2025-03-02 16:00:00,321.1,2025-03-02 11:00:00-05:00
2025-03-02 17:00:00,320.97,2025-03-02 12:00:00-05:00
2025-03-02 18:00:00,320.88,2025-03-02 13:00:00-05:00
2025-03-02 19:00:00,320.74,2025-03-02 14:00:00-05:00
2025-03-02 20:00:00,320.58,2025-03-02 15:00:00-05:00
2025-03-02 21:00:00,320.52,2025-03-02 16:00:00-05:00
2025-03-02 22:00:00,320.32,2025-03-02 17:00:00-05:00
2025-03-02 23:00:00,320.29,2025-03-02 18:00:00-05:00
2025-03-03 00:00:00,320.16,2025-03-02 19:00:00-05:00
2025-03-03 01:00:00,319.93,2025-03-02 20:00:00-05:00
2025-03-03 02:00:00,319.82,2025-03-02 21:00:00-05:00
2025-03-03 03:00:00,319.74,2025-03-02 22:00:00-05:00
2025-03-03 04:00:00,319.61,2025-03-02 23:00:00-05:00
2025-03-03 05:00:00,319.48,2025-03-03 00:00:00-05:00
2025-03-03 06:00:00,319.38,2025-03-03 01:00:00-05:00
2025-03-03 07:00:00,319.24,2025-03-03 02:00:00-05:00
2025-03-03 08:00:00,319.15,2025-03-03 03:00:00-05:00
2025-03-03 09:00:00,319.02,2025-03-03 04:00:00-05:00
2025-03-03 10:00:00,318.89,2025-03-03 05:00:00-05:00
2025-03-03 11:00:00,318.82,2025-03-03 06:00:00-05:00
2025-03-03 12:00:00,318.67,2025-03-03 07:00:00-05:00
2025-03-03 13:00:00,318.58,2025-03-03 08:00:00-05:00
2025-03-03 14:00:00,318.54,2025-03-03 09:00:00-05:00
2025-03-03 15:00:00,318.01,2025-03-03 10:00:00-05:00
2025-03-03 16:00:00,317.56,2025-03-03 11:00:00-05:00
2025-03-03 17:00:00,317.44,2025-03-03 12:00:00-05:00
2025-03-03 18:00:00,317.23,2025-03-03 13:00:00-05:00
2025-03-03 19:00:00,317.12,2025-03-03 14:00:00-05:00
2025-03-03 20:00:00,316.95,2025-03-03 15:00:00-05:00
2025-03-03 21:00:00,316.91,2025-03-03 16:00:00-05:00
2025-03-03 22:00:00,316.7,2025-03-03 17:00:00-05:00
2025-03-03 23:00:00,316.58,2025-03-03 18:00:00-05:00
2025-03-04 00:00:00,316.43,2025-03-03 19:00:00-05:00
2025-03-04 01:00:00,316.34,2025-03-03 20:00:00-05:00
2025-03-04 02:00:00,316.21,2025-03-03 21:00:00-05:00
2025-03-04 03:00:00,316.11,2025-03-03 22:00:00-05:00
2025-03-04 04:00:00,316.02,2025-03-03 23:00:00-05:00
2025-03-04 05:00:00,316.0,2025-03-04 00:00:00-05:00
2025-03-04 06:00:00,315.89,2025-03-04 01:00:00-05:00
2025-03-04 07:00:00,315.82,2025-03-04 02:00:00-05:00
2025-03-04 08:00:00,315.54,2025-03-04 03:00:00-05:00
2025-03-04 09:00:00,315.46,2025-03-04 04:00:00-05:00
2025-03-04 10:00:00,315.38,2025-03-04 05:00:00-05:00
2025-03-04 11:00:00,315.33,2025-03-04 06:00:00-05:00
2025-03-04 12:00:00,315.24,2025-03-04 07:00:00-05:00
2025-03-04 13:00:00,315.17,2025-03-04 08:00:00-05:00
2025-03-04 14:00:00,315.08,2025-03-04 09:00:00-05:00
2025-03-04 15:00:00,314.95,2025-03-04 10:00:00-05:00
2025-03-04 16:00:00,314.84,2025-03-04 11:00:00-05:00
2025-03-04 17:00:00,314.78,2025-03-04 12:00:00-05:00
2025-03-04 18:00:00,314.7,2025-03-04 13:00:00-05:00
2025-03-04 19:00:00,314.66,2025-03-04 14:00:00-05:00
2025-03-04 20:00:00,314.52,2025-03-04 15:00:00-05:00
2025-03-04 21:00:00,314.4,2025-03-04 16:00:00-05:00
2025-03-04 22:00:00,314.42,2025-03-04 17:00:00-05:00
2025-03-04 23:00:00,314.36,2025-03-04 18:00:00-05:00
2025-03-05 00:00:00,314.49,2025-03-04 19:00:00-05:00
2025-03-05 01:00:00,314.31,2025-03-04 20:00:00-05:00
2025-03-05 02:00:00,314.29,2025-03-04 21:00:00-05:00
2025-03-05 03:00:00,314.18,2025-03-04 22:00:00-05:00
2025-03-05 04:00:00,314.28,2025-03-04 23:00:00-05:00
2025-03-05 05:00:00,314.25,2025-03-05 00:00:00-05:00
2025-03-05 06:00:00,314.17,2025-03-05 01:00:00-05:00
2025-03-05 07:00:00,314.18,2025-03-05 02:00:00-05:00
2025-03-05 08:00:00,314.11,2025-03-05 03:00:00-05:00
2025-03-05 09:00:00,314.09,2025-03-05 04:00:00-05:00
2025-03-05 10:00:00,314.01,2025-03-05 05:00:00-05:00
2025-03-05 11:00:00,314.02,2025-03-05 06:00:00-05:00
2025-03-05 12:00:00,314.06,2025-03-05 07:00:00-05:00
2025-03-05 13:00:00,314.08,2025-03-05 08:00:00-05:00
2025-03-05 14:00:00,314.11,2025-03-05 09:00:00-05:00
2025-03-05 15:00:00,314.04,2025-03-05 10:00:00-05:00
2025-03-05 16:00:00,314.11,2025-03-05 11:00:00-05:00
2025-03-05 17:00:00,314.1,2025-03-05 12:00:00-05:00
2025-03-05 18:00:00,314.05,2025-03-05 13:00:00-05:00
2025-03-05 19:00:00,314.1,2025-03-05 14:00:00-05:00
2025-03-05 20:00:00,314.09,2025-03-05 15:00:00-05:00
2025-03-05 21:00:00,314.09,2025-03-05 16:00:00-05:00
2025-03-05 22:00:00,314.03,2025-03-05 17:00:00-05:00
2025-03-05 23:00:00,314.02,2025-03-05 18:00:00-05:00
2025-03-06 00:00:00,314.03,2025-03-05 19:00:00-05:00
2025-03-06 01:00:00,313.95,2025-03-05 20:00:00-05:00
2025-03-06 02:00:00,313.85,2025-03-05 21:00:00-05:00
2025-03-06 03:00:00,313.89,2025-03-05 22:00:00-05:00
2025-03-06 04:00:00,313.76,2025-03-05 23:00:00-05:00
2025-03-06 05:00:00,313.8,2025-03-06 00:00:00-05:00
2025-03-06 06:00:00,313.81,2025-03-06 01:00:00-05:00
2025-03-06 07:00:00,313.84,2025-03-06 02:00:00-05:00
2025-03-06 08:00:00,313.73,2025-03-06 03:00:00-05:00
2025-03-06 09:00:00,313.75,2025-03-06 04:00:00-05:00
2025-03-06 10:00:00,313.68,2025-03-06 05:00:00-05:00
2025-03-06 11:00:00,313.68,2025-03-06 06:00:00-05:00
2025-03-06 12:00:00,313.65,2025-03-06 07:00:00-05:00
2025-03-06 13:00:00,313.66,2025-03-06 08:00:00-05:00
2025-03-06 14:00:00,313.37,2025-03-06 09:00:00-05:00
2025-03-06 15:00:00,313.19,2025-03-06 10:00:00-05:00
2025-03-06 16:00:00,313.11,2025-03-06 11:00:00-05:00
2025-03-06 17:00:00,313.09,2025-03-06 12:00:00-05:00
2025-03-06 18:00:00,313.01,2025-03-06 13:00:00-05:00
2025-03-06 19:00:00,312.96,2025-03-06 14:00:00-05:00
2025-03-06 20:00:00,312.9,2025-03-06 15:00:00-05:00
2025-03-06 21:00:00,312.91,2025-03-06 16:00:00-05:00
2025-03-06 22:00:00,312.76,2025-03-06 17:00:00-05:00
2025-03-06 23:00:00,312.73,2025-03-06 18:00:00-05:00
2025-03-07 00:00:00,312.69,2025-03-06 19:00:00-05:00
2025-03-07 01:00:00,312.57,2025-03-06 20:00:00-05:00
2025-03-07 02:00:00,312.48,2025-03-06 21:00:00-05:00
2025-03-07 03:00:00,312.45,2025-03-06 22:00:00-05:00
2025-03-07 04:00:00,312.29,2025-03-06 23:00:00-05:00
2025-03-07 05:00:00,312.32,2025-03-07 00:00:00-05:00
2025-03-07 06:00:00,312.27,2025-03-07 01:00:00-05:00
2025-03-07 07:00:00,312.18,2025-03-07 02:00:00-05:00
2025-03-07 08:00:00,312.12,2025-03-07 03:00:00-05:00
2025-03-07 09:00:00,312.12,2025-03-07 04:00:00-05:00
2025-03-07 10:00:00,312.08,2025-03-07 05:00:00-05:00
2025-03-07 11:00:00,312.03,2025-03-07 06:00:00-05:00
2025-03-07 12:00:00,311.92,2025-03-07 07:00:00-05:00
2025-03-07 13:00:00,311.84,2025-03-07 08:00:00-05:00
2025-03-07 14:00:00,311.82,2025-03-07 09:00:00-05:00
2025-03-07 15:00:00,311.84,2025-03-07 10:00:00-05:00
2025-03-07 16:00:00,311.73,2025-03-07 11:00:00-05:00
2025-03-07 17:00:00,311.69,2025-03-07 12:00:00-05:00
2025-03-07 18:00:00,311.61,2025-03-07 13:00:00-05:00
2025-03-07 19:00:00,311.6,2025-03-07 14:00:00-05:00
2025-03-07 20:00:00,311.56,2025-03-07 15:00:00-05:00
2025-03-07 21:00:00,311.52,2025-03-07 16:00:00-05:00
2025-03-07 22:00:00,311.47,2025-03-07 17:00:00-05:00
2025-03-07 23:00:00,311.44,2025-03-07 18:00:00-05:00
2025-03-08 00:00:00,311.37,2025-03-07 19:00:00-05:00
2025-03-08 01:00:00,311.34,2025-03-07 20:00:00-05:00
2025-03-08 02:00:00,311.39,2025-03-07 21:00:00-05:00
2025-03-08 03:00:00,311.25,2025-03-07 22:00:00-05:00
2025-03-08 04:00:00,311.29,2025-03-07 23:00:00-05:00
2025-03-08 05:00:00,311.18,2025-03-08 00:00:00-05:00
2025-03-08 06:00:00,311.16,2025-03-08 01:00:00-05:00
2025-03-08 07:00:00,311.19,2025-03-08 02:00:00-05:00
2025-03-08 08:00:00,311.14,2025-03-08 03:00:00-05:00
2025-03-08 09:00:00,311.09,2025-03-08 04:00:00-05:00
2025-03-08 10:00:00,311.02,2025-03-08 05:00:00-05:00
2025-03-08 11:00:00,311.07,2025-03-08 06:00:00-05:00
2025-03-08 12:00:00,310.94,2025-03-08 07:00:00-05:00
2025-03-08 13:00:00,310.96,2025-03-08 08:00:00-05:00
2025-03-08 14:00:00,310.83,2025-03-08 09:00:00-05:00
2025-03-08 15:00:00,310.78,2025-03-08 10:00:00-05:00
2025-03-08 16:00:00,310.73,2025-03-08 11:00:00-05:00
2025-03-08 17:00:00,310.73,2025-03-08 12:00:00-05:00
2025-03-08 18:00:00,310.67,2025-03-08 13:00:00-05:00
2025-03-08 19:00:00,310.61,2025-03-08 14:00:00-05:00
2025-03-08 20:00:00,310.62,2025-03-08 15:00:00-05:00
2025-03-08 21:00:00,310.56,2025-03-08 16:00:00-05:00
2025-03-08 22:00:00,310.52,2025-03-08 17:00:00-05:00
2025-03-08 23:00:00,310.46,2025-03-08 18:00:00-05:00
2025-03-09 00:00:00,310.37,2025-03-08 19:00:00-05:00
2025-03-09 01:00:00,310.41,2025-03-08 20:00:00-05:00
2025-03-09 02:00:00,310.31,2025-03-08 21:00:00-05:00
2025-03-09 03:00:00,310.25,2025-03-08 22:00:00-05:00
2025-03-09 04:00:00,310.21,2025-03-08 23:00:00-05:00
2025-03-09 05:00:00,310.17,2025-03-09 00:00:00-05:00
2025-03-09 06:00:00,310.13,2025-03-09 01:00:00-05:00
2025-03-09 07:00:00,310.04,2025-03-09 03:00:00-04:00
2025-03-09 08:00:00,310.06,2025-03-09 04:00:00-04:00
2025-03-09 09:00:00,310.0,2025-03-09 05:00:00-04:00
2025-03-09 10:00:00,309.94,2025-03-09 06:00:00-04:00
2025-03-09 11:00:00,309.87,2025-03-09 07:00:00-04:00
2025-03-09 12:00:00,309.89,2025-03-09 08:00:00-04:00
2025-03-09 13:00:00,309.9,2025-03-09 09:00:00-04:00
2025-03-09 14:00:00,309.84,2025-03-09 10:00:00-04:00
2025-03-09 15:00:00,309.82,2025-03-09 11:00:00-04:00
2025-03-09 16:00:00,309.76,2025-03-09 12:00:00-04:00
2025-03-09 17:00:00,309.77,2025-03-09 13:00:00-04:00
2025-03-09 18:00:00,309.7,2025-03-09 14:00:00-04:00
2025-03-09 19:00:00,309.68,2025-03-09 15:00:00-04:00
2025-03-09 20:00:00,309.6,2025-03-09 16:00:00-04:00
2025-03-09 21:00:00,309.52,2025-03-09 17:00:00-04:00
2025-03-09 22:00:00,309.52,2025-03-09 18:00:00-04:00
2025-03-09 23:00:00,309.58,2025-03-09 19:00:00-04:00
2025-03-10 00:00:00,309.49,2025-03-09 20:00:00-04:00
2025-03-10 01:00:00,309.46,2025-03-09 21:00:00-04:00
2025-03-10 02:00:00,309.47,2025-03-09 22:00:00-04:00
2025-03-10 03:00:00,309.5,2025-03-09 23:00:00-04:00
2025-03-10 04:00:00,309.42,2025-03-10 00:00:00-04:00
2025-03-10 05:00:00,309.4,2025-03-10 01:00:00-04:00
2025-03-10 06:00:00,309.38,2025-03-10 02:00:00-04:00
2025-03-10 07:00:00,309.41,2025-03-10 03:00:00-04:00
2025-03-10 08:00:00,309.35,2025-03-10 04:00:00-04:00
2025-03-10 09:00:00,309.35,2025-03-10 05:00:00-04:00
2025-03-10 10:00:00,309.34,2025-03-10 06:00:00-04:00
2025-03-10 11:00:00,309.34,2025-03-10 07:00:00-04:00
2025-03-10 12:00:00,309.33,2025-03-10 08:00:00-04:00
2025-03-10 13:00:00,309.27,2025-03-10 09:00:00-04:00
2025-03-10 14:00:00,308.91,2025-03-10 10:00:00-04:00
2025-03-10 15:00:00,308.24,2025-03-10 11:00:00-04:00
2025-03-10 16:00:00,307.85,2025-03-10 12:00:00-04:00
2025-03-10 17:00:00,307.68,2025-03-10 13:00:00-04:00
2025-03-10 18:00:00,307.69,2025-03-10 14:00:00-04:00
2025-03-10 19:00:00,307.45,2025-03-10 15:00:00-04:00
2025-03-10 20:00:00,307.42,2025-03-10 16:00:00-04:00
2025-03-10 21:00:00,307.29,2025-03-10 17:00:00-04:00
2025-03-10 22:00:00,307.22,2025-03-10 18:00:00-04:00
2025-03-10 23:00:00,307.14,2025-03-10 19:00:00-04:00
2025-03-11 00:00:00,307.08,2025-03-10 20:00:00-04:00
2025-03-11 01:00:00,307.02,2025-03-10 21:00:00-04:00
2025-03-11 02:00:00,306.98,2025-03-10 22:00:00-04:00
2025-03-11 03:00:00,306.87,2025-03-10 23:00:00-04:00
2025-03-11 04:00:00,306.91,2025-03-11 00:00:00-04:00
2025-03-11 05:00:00,306.83,2025-03-11 01:00:00-04:00
2025-03-11 06:00:00,305.8,2025-03-11 02:00:00-04:00
2025-03-11 07:00:00,305.51,2025-03-11 03:00:00-04:00
2025-03-11 08:00:00,305.62,2025-03-11 04:00:00-04:00
2025-03-11 09:00:00,305.47,2025-03-11 05:00:00-04:00
2025-03-11 10:00:00,305.85,2025-03-11 06:00:00-04:00
2025-03-11 11:00:00,306.29,2025-03-11 07:00:00-04:00
2025-03-11 12:00:00,306.42,2025-03-11 08:00:00-04:00
2025-03-11 13:00:00,306.32,2025-03-11 09:00:00-04:00
2025-03-11 14:00:00,306.34,2025-03-11 10:00:00-04:00
2025-03-11 15:00:00,306.34,2025-03-11 11:00:00-04:00
2025-03-11 16:00:00,306.38,2025-03-11 12:00:00-04:00
2025-03-11 17:00:00,305.34,2025-03-11 13:00:00-04:00
2025-03-11 18:00:00,305.05,2025-03-11 14:00:00-04:00
2025-03-11 19:00:00,305.11,2025-03-11 15:00:00-04:00
2025-03-11 20:00:00,305.08,2025-03-11 16:00:00-04:00
2025-03-11 21:00:00,304.94,2025-03-11 17:00:00-04:00
2025-03-11 22:00:00,305.23,2025-03-11 18:00:00-04:00
2025-03-11 23:00:00,305.59,2025-03-11 19:00:00-04:00
2025-03-12 00:00:00,305.82,2025-03-11 20:00:00-04:00
2025-03-12 01:00:00,305.79,2025-03-11 21:00:00-04:00
2025-03-12 02:00:00,305.89,2025-03-11 22:00:00-04:00
2025-03-12 03:00:00,305.77,2025-03-11 23:00:00-04:00
2025-03-12 04:00:00,304.96,2025-03-12 00:00:00-04:00
2025-03-12 05:00:00,304.78,2025-03-12 01:00:00-04:00
2025-03-12 06:00:00,304.81,2025-03-12 02:00:00-04:00
2025-03-12 07:00:00,304.79,2025-03-12 03:00:00-04:00
2025-03-12 08:00:00,304.71,2025-03-12 04:00:00-04:00
2025-03-12 09:00:00,304.73,2025-03-12 05:00:00-04:00
2025-03-12 10:00:00,304.71,2025-03-12 06:00:00-04:00
2025-03-12 11:00:00,305.06,2025-03-12 07:00:00-04:00
2025-03-12 12:00:00,305.62,2025-03-12 08:00:00-04:00
2025-03-12 13:00:00,305.89,2025-03-12 09:00:00-04:00
2025-03-12 14:00:00,305.88,2025-03-12 10:00:00-04:00
2025-03-12 15:00:00,305.84,2025-03-12 11:00:00-04:00
2025-03-12 16:00:00,305.92,2025-03-12 12:00:00-04:00
2025-03-12 17:00:00,304.68,2025-03-12 13:00:00-04:00
2025-03-12 18:00:00,303.72,2025-03-12 14:00:00-04:00
2025-03-12 19:00:00,303.84,2025-03-12 15:00:00-04:00
2025-03-12 20:00:00,303.87,2025-03-12 16:00:00-04:00
2025-03-12 21:00:00,303.82,2025-03-12 17:00:00-04:00
2025-03-12 22:00:00,304.36,2025-03-12 18:00:00-04:00
2025-03-12 23:00:00,305.43,2025-03-12 19:00:00-04:00
2025-03-13 00:00:00,305.7,2025-03-12 20:00:00-04:00
2025-03-13 01:00:00,305.49,2025-03-12 21:00:00-04:00
2025-03-13 02:00:00,305.55,2025-03-12 22:00:00-04:00
2025-03-13 03:00:00,305.57,2025-03-12 23:00:00-04:00
2025-03-13 04:00:00,305.68,2025-03-13 00:00:00-04:00
2025-03-13 05:00:00,305.58,2025-03-13 01:00:00-04:00
2025-03-13 06:00:00,305.62,2025-03-13 02:00:00-04:00
2025-03-13 07:00:00,305.66,2025-03-13 03:00:00-04:00
2025-03-13 08:00:00,305.72,2025-03-13 04:00:00-04:00
2025-03-13 09:00:00,305.64,2025-03-13 05:00:00-04:00
2025-03-13 10:00:00,305.65,2025-03-13 06:00:00-04:00
2025-03-13 11:00:00,305.74,2025-03-13 07:00:00-04:00
2025-03-13 12:00:00,305.69,2025-03-13 08:00:00-04:00
2025-03-13 13:00:00,305.81,2025-03-13 09:00:00-04:00
2025-03-13 14:00:00,305.7,2025-03-13 10:00:00-04:00
2025-03-13 15:00:00,305.71,2025-03-13 11:00:00-04:00
2025-03-13 16:00:00,305.71,2025-03-13 12:00:00-04:00
2025-03-13 17:00:00,305.61,2025-03-13 13:00:00-04:00
2025-03-13 18:00:00,305.66,2025-03-13 14:00:00-04:00
2025-03-13 19:00:00,305.61,2025-03-13 15:00:00-04:00
2025-03-13 20:00:00,305.64,2025-03-13 16:00:00-04:00
2025-03-13 21:00:00,305.65,2025-03-13 17:00:00-04:00
2025-03-13 22:00:00,305.59,2025-03-13 18:00:00-04:00
2025-03-13 23:00:00,305.59,2025-03-13 19:00:00-04:00
2025-03-14 00:00:00,305.54,2025-03-13 20:00:00-04:00
2025-03-14 01:00:00,305.51,2025-03-13 21:00:00-04:00
2025-03-14 02:00:00,305.56,2025-03-13 22:00:00-04:00
2025-03-14 03:00:00,305.46,2025-03-13 23:00:00-04:00
2025-03-14 04:00:00,305.42,2025-03-14 00:00:00-04:00
2025-03-14 05:00:00,305.4,2025-03-14 01:00:00-04:00
2025-03-14 06:00:00,305.39,2025-03-14 02:00:00-04:00
2025-03-14 07:00:00,305.36,2025-03-14 03:00:00-04:00
2025-03-14 08:00:00,305.35,2025-03-14 04:00:00-04:00
2025-03-14 09:00:00,305.32,2025-03-14 05:00:00-04:00
2025-03-14 10:00:00,305.3,2025-03-14 06:00:00-04:00
2025-03-14 11:00:00,305.24,2025-03-14 07:00:00-04:00
2025-03-14 12:00:00,304.37,2025-03-14 08:00:00-04:00
2025-03-14 13:00:00,304.0,2025-03-14 09:00:00-04:00
2025-03-14 14:00:00,303.86,2025-03-14 10:00:00-04:00
2025-03-14 15:00:00,303.87,2025-03-14 11:00:00-04:00
2025-03-14 16:00:00,303.79,2025-03-14 12:00:00-04:00
2025-03-14 17:00:00,304.06,2025-03-14 13:00:00-04:00
2025-03-14 18:00:00,304.7,2025-03-14 14:00:00-04:00
2025-03-14 19:00:00,304.86,2025-03-14 15:00:00-04:00
2025-03-14 20:00:00,304.77,2025-03-14 16:00:00-04:00
2025-03-14 21:00:00,304.74,2025-03-14 17:00:00-04:00
2025-03-14 22:00:00,304.75,2025-03-14 18:00:00-04:00
2025-03-14 23:00:00,304.68,2025-03-14 19:00:00-04:00
2025-03-15 00:00:00,304.7,2025-03-14 20:00:00-04:00
2025-03-15 01:00:00,304.71,2025-03-14 21:00:00-04:00
2025-03-15 02:00:00,304.67,2025-03-14 22:00:00-04:00
2025-03-15 03:00:00,304.65,2025-03-14 23:00:00-04:00
2025-03-15 04:00:00,304.57,2025-03-15 00:00:00-04:00
2025-03-15 05:00:00,304.46,2025-03-15 01:00:00-04:00
2025-03-15 06:00:00,304.49,2025-03-15 02:00:00-04:00
2025-03-15 07:00:00,304.45,2025-03-15 03:00:00-04:00
2025-03-15 08:00:00,304.54,2025-03-15 04:00:00-04:00
2025-03-15 09:00:00,304.61,2025-03-15 05:00:00-04:00
2025-03-15 10:00:00,304.68,2025-03-15 06:00:00-04:00
2025-03-15 11:00:00,304.6,2025-03-15 07:00:00-04:00
2025-03-15 12:00:00,304.6,2025-03-15 08:00:00-04:00
2025-03-15 13:00:00,304.62,2025-03-15 09:00:00-04:00
2025-03-15 14:00:00,304.7,2025-03-15 10:00:00-04:00
2025-03-15 15:00:00,304.72,2025-03-15 11:00:00-04:00
2025-03-15 16:00:00,304.69,2025-03-15 12:00:00-04:00
2025-03-15 17:00:00,304.72,2025-03-15 13:00:00-04:00
2025-03-15 18:00:00,304.79,2025-03-15 14:00:00-04:00
2025-03-15 19:00:00,304.8,2025-03-15 15:00:00-04:00
2025-03-15 20:00:00,304.84,2025-03-15 16:00:00-04:00
2025-03-15 21:00:00,304.92,2025-03-15 17:00:00-04:00
2025-03-15 22:00:00,304.92,2025-03-15 18:00:00-04:00
2025-03-15 23:00:00,305.01,2025-03-15 19:00:00-04:00
2025-03-16 00:00:00,305.07,2025-03-15 20:00:00-04:00
2025-03-16 01:00:00,305.02,2025-03-15 21:00:00-04:00
2025-03-16 02:00:00,305.1,2025-03-15 22:00:00-04:00
2025-03-16 03:00:00,305.13,2025-03-15 23:00:00-04:00
2025-03-16 04:00:00,305.13,2025-03-16 00:00:00-04:00
2025-03-16 05:00:00,305.14,2025-03-16 01:00:00-04:00
2025-03-16 06:00:00,305.15,2025-03-16 02:00:00-04:00
2025-03-16 07:00:00,305.2,2025-03-16 03:00:00-04:00
2025-03-16 08:00:00,305.19,2025-03-16 04:00:00-04:00
2025-03-16 09:00:00,305.2,2025-03-16 05:00:00-04:00
2025-03-16 10:00:00,305.22,2025-03-16 06:00:00-04:00
2025-03-16 11:00:00,305.42,2025-03-16 07:00:00-04:00
2025-03-16 12:00:00,305.27,2025-03-16 08:00:00-04:00
2025-03-16 13:00:00,305.25,2025-03-16 09:00:00-04:00
